










0.58,-1.77,-11.91
0.36,-1.65,-11.81
0.22,-1.51,-11.72
-0.05,-1.41,-11.65
-0.32,-1.45,-11.48
-0.45,-1.28,-11.31
-0.56,-0.95,-11.19
-0.65,-0.62,-11.03
-0.68,-0.41,-10.99
-0.79,-0.29,-11.03
-0.92,-0.24,-11.11
-0.96,-0.15,-11.13
-0.98,0.00,-11.19
-1.00,0.02,-11.24
-0.98,0.00,-11.28
-0.93,0.01,-11.29
-0.86,-0.07,-11.34
-0.85,-0.37,-11.46
-0.83,-0.59,-11.52
-0.76,-0.94,-11.55
-0.66,-1.30,-11.55
-0.53,-1.56,-11.61
-0.34,-1.86,-11.70
-0.18,-2.09,-11.68
-0.06,-2.20,-11.61
0.10,-2.37,-11.48
0.29,-2.48,-11.33
0.39,-2.55,-11.32
0.56,-2.60,-11.37
0.72,-2.59,-11.45
0.83,-2.53,-11.56
0.88,-2.48,-11.69
0.97,-2.33,-11.85
1.07,-2.13,-12.03
1.12,-1.96,-12.14
1.20,-1.69,-12.26
1.23,-1.44,-12.42
1.24,-1.29,-12.51
1.24,-1.09,-12.58
1.22,-0.94,-12.59
1.18,-0.85,-12.58
1.09,-0.77,-12.46
0.98,-0.76,-12.20
0.85,-0.82,-11.85
0.78,-0.91,-11.57
0.68,-1.08,-11.10
0.63,-1.27,-10.63
0.62,-1.41,-10.34
0.60,-1.63,-9.96
0.63,-1.76,-9.58
0.65,-1.84,-9.33
0.68,-1.92,-8.99
0.73,-1.97,-8.68
0.76,-2.01,-8.47
0.85,-2.08,-8.17
0.96,-2.18,-7.97
1.06,-2.26,-7.88
1.20,-2.41,-7.81
1.38,-2.54,-7.80
1.58,-2.67,-7.88
1.74,-2.77,-7.97
1.98,-2.94,-8.11
2.24,-3.12,-8.32
2.42,-3.25,-8.49
2.70,-3.49,-8.77
3.04,-3.73,-9.10
3.29,-3.90,-9.31
3.66,-4.22,-9.62
4.05,-4.47,-9.92
4.31,-4.61,-10.15
4.69,-4.77,-10.41
4.97,-4.88,-10.69
5.20,-4.91,-11.00
5.31,-4.90,-11.20
5.43,-4.87,-11.48
5.49,-4.84,-11.69
5.50,-4.81,-11.75
5.48,-4.75,-11.72
5.42,-4.69,-11.57
5.37,-4.64,-11.43
5.26,-4.48,-11.24
5.15,-4.28,-11.09
5.01,-4.07,-10.94
4.92,-3.94,-10.85
4.77,-3.79,-10.60
4.60,-3.71,-10.28
4.49,-3.68,-10.02
4.34,-3.65,-9.63
4.19,-3.65,-9.23
4.10,-3.63,-9.00
3.95,-3.61,-8.70
3.81,-3.61,-8.47
3.73,-3.59,-8.34
3.65,-3.56,-8.12
3.57,-3.53,-7.90
3.51,-3.52,-7.74
3.50,-3.50,-7.67
3.48,-3.48,-7.63
3.46,-3.41,-7.67
3.44,-3.33,-7.75
3.42,-3.10,-7.89
3.37,-2.80,-8.06
3.31,-2.58,-8.22
3.22,-2.25,-8.45
3.13,-1.95,-8.64
3.07,-1.78,-8.76
3.03,-1.53,-8.89
2.99,-1.30,-9.05
2.95,-1.08,-9.26
2.94,-0.98,-9.40
2.92,-0.90,-9.57
2.88,-0.88,-9.63
2.89,-0.88,-9.58
2.94,-0.95,-9.53
3.03,-1.10,-9.50
3.13,-1.22,-9.55
3.25,-1.40,-9.70
3.40,-1.57,-9.88
3.51,-1.69,-10.04
3.65,-1.84,-10.25
3.73,-1.95,-10.39
3.77,-2.01,-10.51
3.79,-2.04,-10.55
3.80,-2.01,-10.59
3.79,-1.89,-10.63
3.75,-1.76,-10.66
3.66,-1.53,-10.71
3.53,-1.27,-10.70
3.45,-1.10,-10.64
3.31,-0.83,-10.53
3.19,-0.58,-10.43
3.09,-0.35,-10.34
3.01,-0.24,-10.27
2.90,-0.07,-10.20
2.82,0.08,-10.15
2.75,0.17,-10.13
2.64,0.30,-10.12
2.56,0.42,-10.12
2.53,0.47,-10.13
2.52,0.53,-10.13
2.52,0.56,-10.14
2.54,0.56,-10.20
2.54,0.53,-10.25
2.52,0.43,-10.27
2.50,0.34,-10.31
2.49,0.14,-10.36
2.52,-0.07,-10.35
2.58,-0.29,-10.36
2.60,-0.41,-10.34
2.64,-0.62,-10.20
2.72,-0.87,-10.00
2.78,-1.05,-9.87
2.89,-1.31,-9.73
3.02,-1.54,-9.70
3.11,-1.65,-9.77
3.26,-1.74,-9.96
3.41,-1.73,-10.22
3.52,-1.70,-10.40
3.65,-1.63,-10.64
3.73,-1.54,-10.91
3.79,-1.47,-11.15
3.80,-1.39,-11.28
3.75,-1.24,-11.42
3.66,-0.99,-11.54
3.58,-0.76,-11.59
3.41,-0.41,-11.59
3.21,-0.11,-11.53
3.07,0.07,-11.42
2.84,0.30,-11.20
2.59,0.48,-10.96
2.41,0.58,-10.81
2.13,0.69,-10.58
1.87,0.77,-10.31
1.69,0.81,-10.05
1.60,0.78,-9.87
1.53,0.61,-9.61
1.58,0.29,-9.45










-,-,-
2.10,0.18,-11.06
2.03,0.14,-11.01
1.99,0.10,-10.97
1.97,0.13,-10.93
1.91,0.14,-10.86
1.85,0.07,-10.78
1.80,0.02,-10.74
1.75,-0.05,-10.71
1.71,-0.18,-10.74
1.68,-0.28,-10.78
1.65,-0.35,-10.87
1.62,-0.47,-11.00
1.59,-0.55,-11.09
1.55,-0.66,-11.25
1.47,-0.78,-11.43
1.44,-0.79,-11.51
1.36,-0.77,-11.65
1.24,-0.65,-11.79
1.09,-0.48,-11.94
0.96,-0.35,-12.04
0.72,-0.17,-12.19
0.45,-0.00,-12.31
0.28,0.11,-12.36
0.05,0.28,-12.42
-0.17,0.39,-12.45
-0.30,0.44,-12.44
-0.49,0.44,-12.37
-0.63,0.40,-12.25
-0.71,0.33,-12.17
-0.79,0.23,-12.01
-0.83,0.13,-11.78
-0.85,0.09,-11.64
-0.86,0.05,-11.48
-0.87,-0.12,-11.32
-0.88,-0.24,-11.20
-0.88,-0.51,-11.11
-0.95,-0.92,-11.00
-1.02,-1.35,-10.84
-1.00,-1.53,-10.69
-1.03,-1.91,-10.52
-1.12,-2.34,-10.35
-1.18,-2.55,-10.22
-1.26,-2.86,-10.10
-1.34,-3.14,-9.99
-1.41,-3.34,-9.94
-1.46,-3.60,-9.79
-1.41,-3.76,-9.60
-1.36,-3.88,-9.51
-1.28,-4.07,-9.37
-1.25,-4.36,-9.22
-1.14,-4.67,-9.01
-1.00,-4.77,-8.90
-0.64,-4.75,-8.81
-0.11,-4.70,-9.02
0.18,-4.67,-9.17
0.45,-4.62,-9.38
0.65,-4.58,-9.62
0.83,-4.53,-9.84
1.18,-4.45,-10.26
1.41,-4.32,-10.57
1.70,-4.27,-10.85
2.27,-4.27,-11.82
2.47,-4.19,-12.33
2.55,-4.08,-12.76
2.57,-3.98,-13.02
2.58,-3.74,-13.31
2.55,-3.50,-13.50
2.52,-3.32,-13.53
2.51,-3.06,-13.48
2.50,-2.89,-13.44
2.44,-2.80,-13.37
2.29,-2.72,-13.12
2.15,-2.84,-12.93
1.96,-3.11,-12.57
1.87,-3.30,-12.28
1.77,-3.65,-11.75
1.80,-3.92,-11.00
1.79,-4.20,-10.33
1.70,-4.62,-9.38
1.57,-5.03,-8.45
1.44,-5.36,-7.82
1.35,-5.82,-6.91
1.47,-6.23,-5.90
1.62,-6.47,-5.24
1.97,-6.95,-4.20
2.44,-7.32,-3.41
2.91,-7.59,-2.68
3.34,-7.54,-2.27
3.98,-7.47,-1.98
4.68,-7.17,-1.97
5.16,-6.90,-2.16
5.91,-6.29,-2.76
6.68,-5.46,-3.65
7.13,-4.87,-4.39
7.71,-4.04,-5.71
8.24,-3.23,-7.09
8.57,-2.72,-8.01
8.97,-2.22,-9.31
9.28,-1.95,-10.46
9.47,-1.72,-11.33
9.50,-1.69,-11.82
9.45,-1.79,-12.34
9.29,-2.06,-12.49
9.11,-2.24,-12.44
8.85,-2.59,-11.91
8.49,-3.06,-10.91
8.25,-3.37,-10.32
8.08,-3.44,-9.53
7.81,-3.41,-8.51
7.55,-3.41,-7.55
7.33,-3.55,-6.92
6.97,-3.85,-6.08
6.70,-4.01,-5.37
6.55,-4.01,-4.98
6.29,-4.01,-4.38
6.13,-3.99,-3.88
6.04,-4.08,-3.65
5.91,-4.33,-3.30
5.84,-4.66,-3.11
5.78,-4.98,-3.05
5.77,-5.14,-3.14
5.74,-5.41,-3.40
5.64,-5.60,-3.39
5.61,-5.69,-3.56
5.52,-5.62,-3.73
5.36,-5.44,-3.90
5.25,-5.32,-4.11
5.16,-5.20,-4.43
5.20,-4.89,-4.60
5.27,-4.63,-4.84
5.40,-4.13,-5.33
5.49,-3.54,-5.95
5.55,-2.85,-6.64
5.59,-2.28,-7.12
5.62,-1.53,-7.94
5.55,-0.89,-8.87
5.47,-0.62,-9.58
5.38,-0.22,-10.55
5.32,0.02,-11.09
5.32,0.08,-11.38
5.31,0.09,-11.75
5.25,0.13,-11.85
5.20,0.07,-11.87
5.11,-0.04,-11.88
5.02,-0.17,-11.75
4.94,-0.35,-11.54
4.78,-0.80,-11.08
4.82,-0.94,-10.86
4.79,-1.27,-10.50
4.72,-1.63,-10.04
4.79,-2.01,-9.63
4.64,-2.22,-9.39
4.49,-2.24,-9.21
4.39,-2.33,-9.07
4.24,-2.60,-8.88
4.19,-2.67,-8.77
4.09,-2.71,-8.62
3.96,-2.54,-8.24
3.44,-1.03,-7.31
2.77,0.56,-7.59
3.35,-0.34,-9.89
3.75,-0.44,-9.36
3.58,-0.04,-8.19
3.04,1.98,-7.35
3.03,3.07,-7.61
3.15,3.60,-7.77
3.17,4.81,-8.50
3.29,5.39,-10.14
3.39,5.67,-11.09
3.55,6.13,-12.34
3.66,6.42,-13.58
3.81,6.41,-14.17
4.12,6.07,-14.88
4.47,5.36,-15.45
4.76,4.48,-15.68
4.94,3.84,-15.73
5.20,3.13,-15.50
5.51,2.54,-15.08
5.67,1.94,-14.79
5.90,0.80,-14.32
6.09,-0.15,-13.67
6.22,-0.61,-13.24
6.40,-1.20,-12.65
6.65,-1.66,-12.03
6.73,-2.31,-11.65
6.80,-2.53,-11.48
6.83,-2.60,-11.15
6.82,-2.44,-10.75
6.71,-2.31,-10.62
6.50,-1.88,-10.35
6.45,-1.28,-10.07
6.48,-1.13,-10.01
6.57,-1.34,-9.93
6.56,-1.47,-9.90
6.49,-1.26,-9.84
6.25,-0.97,-9.77
6.17,-0.83,-9.74
6.11,-0.99,-9.84
6.08,-0.96,-9.86
6.05,-0.86,-9.93
6.00,-0.74,-9.93
5.94,-0.52,-9.92
5.86,-0.12,-9.88
5.76,0.28,-9.80
5.74,0.53,-9.75
5.73,0.53,-9.79
5.71,0.36,-9.84
5.73,0.23,-9.82
5.73,0.29,-9.68
5.60,0.33,-9.62
5.65,0.54,-9.49
5.57,0.35,-9.49
5.49,-0.01,-9.56
5.48,-0.13,-9.62
5.45,-0.06,-9.55
5.42,0.18,-9.40
5.40,0.27,-9.38
5.43,0.36,-9.27
5.40,0.57,-8.99
5.49,0.75,-8.84
5.58,0.70,-8.90
5.62,0.62,-8.94
5.66,0.87,-8.89
5.59,0.90,-9.04
5.45,0.82,-9.31
5.41,1.08,-9.51
5.49,1.67,-9.47
5.23,1.91,-9.67
5.02,2.29,-9.77
4.61,2.46,-10.04
4.52,2.93,-10.14
4.38,4.02,-10.27
4.06,4.88,-10.38
3.84,5.37,-10.55
3.39,5.73,-11.08
3.28,6.64,-11.33
3.28,7.44,-11.42
2.95,7.89,-11.79
2.41,7.82,-12.19
2.00,7.60,-12.50
1.39,7.20,-12.92
0.77,6.57,-13.35
0.37,6.01,-13.58
0.28,5.84,-13.48
0.23,5.57,-13.28
0.19,5.08,-12.82
0.07,4.61,-12.29
-0.14,3.67,-11.89
-0.32,2.81,-11.40
-0.44,2.25,-11.27
-0.44,1.63,-11.61
-0.51,0.92,-12.11
-0.57,0.31,-12.30
-0.68,-0.51,-12.66
-0.72,-1.01,-13.10
-0.69,-1.29,-13.26
-0.66,-1.39,-13.23
-0.63,-1.39,-13.13
-0.72,-1.20,-12.93
-0.87,-1.06,-12.73
-1.10,-0.87,-12.38
-1.34,-0.65,-11.88
-1.45,-0.43,-11.63
-1.63,0.02,-11.35
-1.76,0.47,-11.21
-1.79,0.75,-11.16
-1.86,1.14,-11.15
-1.80,1.57,-11.36
-1.74,1.90,-11.48
-1.73,2.33,-11.69
-1.74,2.78,-11.82
-1.82,3.20,-11.93
-1.98,3.42,-12.14
-2.35,3.57,-12.34
-2.70,3.58,-12.52
-2.85,3.35,-12.73
-2.95,2.83,-13.26
-2.93,2.38,-13.94
-2.93,2.22,-14.37
-2.81,2.33,-14.60
-2.35,2.71,-14.29
-2.04,3.07,-13.84
-1.94,3.21,-13.32
-1.77,3.30,-12.54
-1.75,3.03,-11.80
-1.87,2.84,-11.25
-1.89,2.61,-10.98
-1.88,2.29,-11.24
-1.90,2.03,-11.29
-1.88,1.67,-11.51
-1.95,1.06,-11.65
-2.01,0.32,-11.74
-1.98,-0.10,-11.85
-1.82,-0.51,-11.99
-1.62,-0.81,-12.01
-1.48,-0.95,-11.98
-1.30,-1.02,-12.02
-1.19,-1.09,-12.15
-1.14,-1.12,-12.20
-1.05,-1.08,-12.38
-0.55,-0.45,-12.95
-0.65,-0.49,-13.38
-0.76,-0.06,-13.74
-0.97,0.04,-14.16
-1.21,0.28,-13.79
-1.31,0.41,-13.34
-1.54,0.44,-12.42
-1.67,0.74,-12.04
-1.75,0.96,-12.02
-1.94,1.21,-11.58
-2.11,1.32,-10.88
-2.19,1.31,-10.39
-2.10,1.38,-9.85
-2.08,1.40,-9.68
-2.17,1.15,-9.55
-2.12,0.80,-9.42
-1.92,0.41,-9.57
-1.78,0.19,-9.79
-1.58,-0.16,-10.28
-1.43,-0.54,-10.73
-1.22,-0.82,-11.14
-1.06,-0.96,-11.37
-0.86,-1.16,-11.60
-0.62,-1.25,-11.70
-0.44,-1.27,-11.75
-0.15,-1.26,-11.85
0.07,-1.23,-11.93
0.21,-1.18,-12.01
0.43,-1.11,-12.15
0.55,-1.13,-12.10
0.64,-1.12,-12.15
0.76,-1.07,-12.20
0.88,-1.17,-12.32
0.91,-1.15,-12.40
0.91,-1.10,-12.39
0.90,-1.16,-12.29
0.83,-1.37,-12.11
0.83,-1.54,-12.00
0.79,-1.83,-11.89
0.67,-2.15,-11.72
0.62,-2.33,-11.60
0.60,-2.56,-11.50
0.60,-2.75,-11.39
0.64,-2.86,-11.33
0.71,-2.97,-11.28
0.74,-3.00,-11.18
0.71,-2.98,-11.04
0.70,-2.90,-10.91
0.72,-2.77,-10.79
0.75,-2.58,-10.72
0.79,-2.48,-10.68
0.85,-2.29,-10.64
0.91,-2.17,-10.59
0.92,-2.13,-10.58
0.95,-2.10,-10.50
1.01,-2.16,-10.41
1.05,-2.27,-10.36
1.15,-2.52,-10.23
1.24,-2.82,-10.19
1.32,-3.11,-10.07
1.39,-3.34,-9.99
1.46,-3.69,-9.91
1.51,-4.09,-9.82
1.52,-4.31,-9.75
1.54,-4.61,-9.66
1.58,-4.87,-9.52
1.61,-5.00,-9.41
1.64,-5.13,-9.27
1.65,-5.20,-9.21
1.64,-5.19,-9.19
1.62,-5.11,-9.18
1.60,-4.91,-9.20
1.58,-4.57,-9.21
1.56,-4.28,-9.20
1.55,-3.84,-9.15
1.54,-3.39,-9.07
1.53,-3.08,-8.98
1.52,-2.62,-8.86
1.54,-2.17,-8.73
1.57,-1.89,-8.63
1.58,-1.58,-8.51
1.63,-1.41,-8.43
1.65,-1.41,-8.39
1.74,-1.52,-8.27
1.87,-1.68,-8.24
1.99,-2.04,-8.10
2.09,-2.26,-8.08
2.25,-2.67,-8.07
2.42,-3.04,-8.12
2.55,-3.29,-8.12
2.72,-3.61,-8.26
2.92,-3.85,-8.46
3.05,-3.98,-8.58
3.22,-4.11,-8.72
3.35,-4.20,-8.75
3.42,-4.23,-8.73
3.49,-4.21,-8.68
3.54,-4.16,-8.63
3.55,-4.01,-8.59
3.53,-3.87,-8.54
3.47,-3.62,-8.51
3.38,-3.31,-8.54
3.32,-3.07,-8.61
3.21,-2.67,-8.77
3.08,-2.30,-8.92
2.98,-2.05,-9.03
2.84,-1.76,-9.14
2.68,-1.53,-9.11
2.61,-1.43,-9.06
2.52,-1.31,-9.01
2.49,-1.19,-9.02
2.48,-1.12,-9.08
2.47,-1.10,-9.14
2.49,-1.13,-9.24
2.59,-1.27,-9.29
2.66,-1.37,-9.19
2.76,-1.49,-9.09
2.83,-1.56,-9.10
2.89,-1.62,-9.18
2.98,-1.72,-9.37
3.10,-1.86,-9.53
3.21,-1.97,-9.58
3.36,-2.15,-9.57
3.51,-2.33,-9.59
3.61,-2.46,-9.59
3.65,-2.51,-9.59
3.67,-2.54,-9.61
3.68,-2.54,-9.62
3.68,-2.49,-9.63
3.61,-2.32,-9.77
3.50,-2.01,-9.89
3.41,-1.75,-9.99
3.28,-1.31,-10.22
3.15,-0.83,-10.38
3.09,-0.52,-10.55
3.03,-0.06,-10.78
3.02,0.36,-10.98
3.06,0.67,-11.19
3.07,0.79,-11.30
3.12,0.83,-11.43
3.21,0.76,-11.46
3.27,0.67,-11.45
3.33,0.46,-11.50
3.38,0.21,-11.60
3.44,0.11,-11.56
3.56,0.00,-11.47
3.64,-0.11,-11.28
3.68,-0.23,-11.19
3.73,-0.45,-11.01










-,-,-
-1.81,-1.62,-11.79
-1.80,-2.08,-11.64
-1.76,-2.56,-11.49
-1.74,-2.87,-11.37
-1.72,-3.32,-11.16
-1.70,-3.72,-10.89
-1.72,-3.98,-10.71
-1.76,-4.31,-10.46
-1.80,-4.62,-10.23
-1.85,-4.80,-10.11
-1.91,-5.03,-9.97
-1.97,-5.23,-9.87
-2.01,-5.33,-9.84
-2.06,-5.43,-9.85
-2.12,-5.39,-9.95
-2.17,-5.19,-10.15
-2.23,-4.99,-10.30
-2.35,-4.65,-10.53
-2.39,-4.29,-10.81
-2.38,-4.03,-11.04
-2.34,-3.62,-11.37
-2.28,-3.18,-11.76
-2.21,-2.86,-12.10
-2.12,-2.54,-12.58
-1.97,-2.31,-13.08
-1.84,-2.29,-13.43
-1.76,-2.33,-13.54
-1.69,-2.50,-13.58
-1.64,-2.76,-13.46
-1.64,-2.93,-13.35
-1.61,-3.14,-13.15
-1.55,-3.38,-12.93
-1.52,-3.57,-12.73
-1.50,-3.88,-12.39
-1.47,-4.24,-11.99
-1.38,-4.62,-11.48
-1.29,-4.88,-11.06
-1.14,-5.32,-10.40
-0.97,-5.76,-9.67
-0.84,-6.06,-9.12
-0.64,-6.53,-8.28
-0.42,-7.05,-7.43
-0.27,-7.38,-6.87
-0.06,-7.82,-6.11
0.14,-8.20,-5.37
0.31,-8.41,-4.93
0.71,-8.70,-4.12
0.96,-8.79,-3.27
1.18,-8.77,-2.67
1.31,-8.74,-2.43
1.63,-8.65,-2.34
1.96,-8.48,-2.52
2.21,-8.34,-2.80
2.57,-8.08,-3.46
2.90,-7.84,-4.32
3.09,-7.66,-4.97
3.39,-7.46,-6.03
3.72,-7.34,-7.10
3.90,-7.32,-7.83
4.15,-7.33,-8.75
4.35,-7.38,-9.60
4.55,-7.34,-10.12
4.64,-7.25,-10.31
4.74,-7.01,-10.38
4.74,-6.70,-10.26
4.72,-6.45,-10.03
4.72,-6.03,-9.56
4.85,-5.49,-8.88
4.97,-5.09,-8.41
5.05,-4.57,-7.84
5.07,-4.15,-7.18
5.07,-3.81,-6.49
5.10,-3.61,-6.03
5.14,-3.45,-5.54
5.13,-3.53,-4.93
5.18,-3.56,-4.72
5.18,-3.91,-4.36
5.26,-4.22,-4.01
5.27,-4.55,-3.75
5.34,-4.99,-3.64
5.43,-5.41,-3.57
5.52,-5.69,-3.57
5.63,-6.13,-3.73
5.79,-6.41,-3.92
5.77,-6.79,-4.42
5.88,-6.71,-4.52
5.88,-6.58,-5.15
5.80,-6.16,-5.76
5.75,-5.66,-6.18
5.70,-4.73,-6.78
5.47,-3.97,-7.51
5.32,-3.45,-7.88
5.14,-2.64,-8.47
5.01,-1.85,-8.88
4.94,-1.30,-9.21
4.75,-0.54,-9.81
4.61,0.09,-10.31
4.53,0.61,-10.62
4.54,0.90,-10.72
4.60,1.23,-10.66
4.68,1.52,-10.57
4.75,1.69,-10.57
4.84,1.90,-10.67
4.86,2.21,-10.83
4.88,2.26,-10.87
4.80,2.32,-10.93
4.81,2.45,-10.82
4.87,2.73,-10.97
4.62,3.23,-11.36
4.38,3.79,-11.61
4.39,4.34,-11.94
4.51,4.65,-12.19
4.62,5.34,-12.41
3.69,9.44,-10.90
3.57,10.94,-12.07
4.87,10.32,-14.67
5.22,10.24,-13.80
4.74,10.60,-12.54
4.01,12.24,-11.52
4.30,12.63,-11.28
4.71,12.65,-11.45
4.92,12.82,-11.88
5.28,12.47,-12.91
5.84,11.52,-13.91
6.20,10.67,-14.88
6.51,9.02,-16.44
6.61,7.23,-17.88
6.62,5.93,-18.84
6.61,3.87,-20.35
6.61,2.10,-21.71
6.68,0.58,-22.69
6.68,-0.19,-22.93
6.57,-0.96,-22.65
6.47,-1.41,-21.97
6.41,-1.54,-21.10
6.35,-1.62,-19.60
6.34,-1.81,-18.03
6.33,-2.08,-16.91
